Norwegian	﻿English
Subtraksjon	Subtraction
Subversion	Subversion (software)
Sucre (Bolivia)	Sucre
Rørsukker	Sucrose
Sudan	Sudan
Kategori:Sudan	Sudan
Sudoku	Sudoku
Suezkanalen	Suez Canal
Suffiks	Suffix
Sufisme	Sufism
Sukker	Sugar
Suharto	Suharto
Sukarno	Sukarno
Sulawesi	Sulawesi
Svovel	Sulfur
Svoveldioksid	Sulfur dioxide
Sennepsgass	Sulfur mustard
Svovelsyre	Sulfuric acid
Sultan	Sultan
Sumatra	Sumatra
Sumer	Sumer
Sommer	Summer
Sumo	Sumo
Solen	Sun
Kategori:Solen	Sun
Sun Yat-sen	Sun Yat-sen
Søndag	Sunday
Solur	Sundial
Solsikke	Sunflower
Sunniislam	Sunni Islam
Solflekk	Sunspot
Superdatamaskin	Supercomputer
Superleder	Superconductivity
Supermann	Superman
Supernova	Supernova
De forente staters høyesterett	Supreme Court of the United States
Sura	Sura
Overflatespenning	Surface tension
Kirurgi	Surgeon
Kirurgi	Surgery
Kategori:Kirurgi	Surgery
Surinam	Suriname
Kategori:Surinam	Suriname
Surrealisme	Surrealism
Surrey	Surrey
Susan Sontag	Susan Sontag
Sushi	Sushi
Suva	Suva
Svalbard	Svalbard
Svalefamilien	Swallow
Svanefamilien	Swan
Hakekors	Swastika
Swaziland	Swaziland
Kategori:Swaziland	Swaziland
Sverige	Sweden
Kategori:Sverige	Sweden
Svensk krone	Swedish krona
Søtpotet	Sweet potato
Svømming	Swimming
Kategori:Svømming	Swimming
Sveitsisk franc	Swiss franc
Kategori:Sveitsere	Swiss people
Sveits	Switzerland
Kategori:Sveits	Switzerland
Sverd	Sword
Sydney	Sydney
Stavelse	Syllable
Sylvia Plath	Sylvia Plath
Symbiose	Symbiosis
Symbol	Symbol
Symfoni	Symphony
Symptom	Symptom
Synagoge	Synagogue
Syndikat	Syndicate
Synestesi	Synesthesia
Synonym	Synonym
Syntaks	Syntax
Synthesizer	Synthesizer
Syfilis	Syphilis
Siracusa	Syracuse
Syria	Syria
Kategori:Syria	Syria
System	System
Systematikk	Systematics
T	T
Thomas Edward Lawrence	T. E. Lawrence
T.S. Eliot	T. S. Eliot
Bord	Table (furniture)
Bordtennis	Table tennis
Tabu	Taboo
Tacitus	Tacitus
Taekwondo	Taekwondo
Tajo	Tagus
Tahiti	Tahiti
Tai Chi Chuan	Tai chi chuan
Hale	Tail
Taipei	Taipei
Kategori:Taiwan	Taiwan
Taiwan	Taiwan
Taj Mahal	Taj Mahal
Tadsjikistan	Tajikistan
Kategori:Tadsjikistan	Tajikistan
Talk	Talc
Taliban	Taliban
Tallahassee	Tallahassee
Tallinn	Tallinn
Talmud	Talmud
Tamil Nadu	Tamil Nadu
Tampa (Florida)	Tampa
Tampere	Tampere
Tanákh	Tanakh
Tang-dynastiet	Tang Dynasty
Tanger	Tangier
Tango	Tango (dance)
Stridsvogn	Tank
Tantal	Tantalum
Tantalos	Tantalus
Tanzania	Tanzania
Kategori:Tanzania	Tanzania
Taoisme	Taoism
Tapirer	Tapir
Bjørnedyr	Tardigrade
Tarn	Tarn
Estragon	Tarragon
Tartaros	Tartarus
Tartu	Tartu
Tasjkent	Tashkent
Tasmanhavet	Tasman Sea
Tasmania	Tasmania
Tasmansk djevel	Tasmanian Devil
Smak	Taste
Tatovering	Tattoo
Tau (bokstav)	Tau
Kattugle	Tawny Owl
Skatt	Tax
Kategori:Skatt	Taxation
Drosje	Taxicab
Gruppe (biologi)	Taxon
Taksonomi	Taxonomy
Barlind	Taxus baccata
Tbilisi	Tbilisi
Te	Tea
Kategori:Te	Tea
Lærer	Teacher
Technetium	Technetium
Techno	Techno
Teknologi	Technology
Kategori:Teknologi	Technology
Tegucigalpa	Tegucigalpa
Teheran	Tehran
Tel Aviv	Tel Aviv
Telekommunikasjon	Telecommunication
Telegraf	Telegraphy
Telepati	Telepathy
Telefon	Telephone
Teleskop	Telescope
Teleskopet	Telescopium
Fjernsyn	Television
Kategori:TV	Television
Tellur	Tellurium
Temperatur	Temperature
Artemistempelet i Efesos	Temple of Artemis
De ti bud	Ten Commandments
Tenerife	Tenerife
Tennessee	Tennessee
Kategori:Tennessee	Tennessee
Tennessee Williams	Tennessee Williams
Tennis	Tennis
Kategori:Tennis	Tennis
Tenor	Tenor
Tenzing Norgay	Tenzing Norgay
Tequila (brennevin)	Tequila
Terbium	Terbium
Termitter	Termite
Terpsikhore	Terpsichore
Terrorisme	Terrorism
Kategori:Terrorisme	Terrorism
Tertullianus	Tertullian
Tesla	Tesla (unit)
Testikkel	Testicle
Testosteron	Testosterone
Stivkrampe	Tetanus
Tethys	Tethys (mythology)
Tetraeder	Tetrahedron
Tetrahydrocannabinol	Tetrahydrocannabinol
Landlevende virveldyr	Tetrapod
Texas	Texas
Kategori:Texas	Texas
Tekstilvev	Textile
Thailand	Thailand
Kategori:Thailand	Thailand
Thales	Thales
Thalia	Thalia
Thallium	Thallium
Thanatos	Thanatos
Thanksgiving	Thanksgiving
Thanksgiving	Thanksgiving (Canada)
Thanksgiving	Thanksgiving (United States)
Thanksgiving	Thanksgiving (disambiguation)
Gambia	The Gambia
Kategori:Gambia	The Gambia
Haag	The Hague
The Star-Spangled Banner	The Star-Spangled Banner
Teater	Theatre
Kategori:Teater	Theatre
Thebe (måne)	Thebe (moon)
Theben (Hellas)	Thebes
Theben (Egypt)	Thebes
Theia	Theia
Themis	Themis
Themistokles	Themistocles
Teokrati	Theocracy
Teodolitt	Theodolite
Theodor Mommsen	Theodor Mommsen
Theodore Roosevelt	Theodore Roosevelt
Theodosius den store	Theodosius I
Teologi	Theology
Kategori:Teologi	Theology
Teorem	Theorem
Teori	Theory
Relativitetsteorien	Theory of relativity
Theravada	Theravada
Termometer	Thermometer
Thesevs	Theseus
Thessaloniki	Thessaloniki
Thessalia	Thessaly
Theta	Theta
Thetis	Thetis
Tiamin	Thiamine
Tankesmie	Think tank
Tredje korstog	Third Crusade
Den tredje verden	Third World
Tredveårskrigen	Thirty Years' War
Thomas Aquinas	Thomas Aquinas
Thomas Edison	Thomas Edison
Thomas Hardy	Thomas Hardy
Thomas Hobbes	Thomas Hobbes
Thomas Jefferson	Thomas Jefferson
Thomas Malthus	Thomas Malthus
Thomas Mann	Thomas Mann
Thomas More	Thomas More
Thomas Paine	Thomas Paine
Tor	Thor
Thorium	Thorium
Tot	Thoth
Tenke	Thought
Trakia	Thrace
Tukydid	Thucydides
Thulium	Thulium
Thüringen	Thuringia
Kategori:Thüringen	Thuringia
Torsdag	Thursday
Timian	Thyme
Tymin	Thymine
Skjoldbruskkjertel	Thyroid
Tianjin	Tianjin
Tiberen	Tiber
Tiberius	Tiberius
Tibet	Tibet
Kategori:Tibet	Tibet
Ticino	Ticino
Tidevann	Tide
Ildlandet	Tierra del Fuego
Tiger	Tiger
Tigris	Tigris
Lind	Tilia
Timbuktu	Timbuktu
Tid	Time
Kategori:Tid	Time
Time Magazine	Time (magazine)
Tidssone	Time zone
Timor	Timor
Timur Lenk	Timur
Tinn (grunnstoff)	Tin
Tirana	Tirana
Meisefamilien	Tit (bird)
Titan	Titan (disambiguation)
Titan (måne)	Titan (moon)
Titan (gud)	Titan (mythology)
Titania	Titania (moon)
Titanic	Titanic (disambiguation)
Titan (grunnstoff)	Titanium
Tiziano Vecellio	Titian
Titus	Titus
Tivoli (Italia)	Tivoli
Tobakk	Tobacco
Tocantins	Tocantins (state)
Tofu	Tofu
Togo	Togo
Tokyo	Tokyo
Toledo	Toledo
Toluen	Toluene
Tom Hanks	Tom Hanks
Tom og Jerry	Tom and Jerry
Tomat	Tomato
Megagram	Ton
Tonga	Tonga
Kategori:Tonga	Tonga
Tunge	Tongue
Toni Morrison	Toni Morrison
Tonn	Tonne
Tony Blair	Tony Blair
Redskap	Tool
Tann	Tooth
Tannbørste	Toothbrush
Topas	Topaz
Topeka	Topeka
Topologi	Topology
Tora	Torah
Tornado	Tornado
Toronto	Toronto
Torpedo	Torpedo
Dreiemoment	Torque
Tortur	Torture
Torus	Torus
Totalitarisme	Totalitarianism
Toulon	Toulon
Toulouse	Toulouse
Tour de France	Tour de France
Turisme	Tourism
Kategori:Turisme	Tourism
Tours	Tours
Tårn	Tower
Babels tårn	Tower of Babel
Tower of London	Tower of London
By	Town
Gift	Toxicity
Toksikologi	Toxicology
Leketøy	Toy
Toyota	Toyota
Traktor	Tractor
Internasjonal handel	Trade
Fagforening	Trade union
Varemerke	Trademark
Tradisjon	Tradition
Tragedie	Tragedy
Tog	Train
Jernbanestasjon	Train station
Trajan	Trajan
Sporvei	Tram
Transformator	Transformer
Transistor	Transistor
Transliterasjon	Transliteration
TCP	Transmission Control Protocol
Kategori:Transport	Transportation
Transkjønnethet	Transsexualism
Transilvania	Transylvania
Traktat	Treaty
Versaillestraktaten	Treaty of Versailles
Tre	Tree
Trento	Trento
Trenton	Trenton
Trekant	Triangle
Trias	Triassic
Triceratops	Triceratops
Trier	Trier
Trigonometri	Trigonometry
Kategori:Trigonometri	Trigonometry
Trilobitter	Trilobite
Trilogi	Trilogy
Trinidad	Trinidad
Trinidad og Tobago	Trinidad and Tobago
Kategori:Trinidad og Tobago	Trinidad and Tobago
Trinitrotoluen	Trinitrotoluene
Den hellige treenighet	Trinity
Tripoli	Tripoli
Triskelion	Triskelion
Tritium	Tritium
Triton (måne)	Triton (moon)
Triton (gresk mytologi)	Triton (mythology)
Triumfbue	Triumphal arch
Den trojanske hest	Trojan Horse
Den trojanske krig	Trojan War
Troll (eventyr)	Troll
Troll (Internett)	Troll (Internet)
Trolleybuss	Trolleybus
Trombone	Trombone
Trondheim	Trondheim
Krepsens vendekrets	Tropic of Cancer
Stenbukkens vendekrets	Tropic of Capricorn
Troposfæren	Troposphere
Trotskisme	Trotskyism
Troja	Troy
Lastebil	Truck
Truman-doktrinen	Truman Doctrine
Trompet	Trumpet
Sannhet	Truth
Trygve Lie	Trygve Lie
Tryptofan	Tryptophan
Tsar	Tsar
Tsunami	Tsunami
Tuareg	Tuareg
Tuba	Tuba
Trøfler	Tuber (genus)
Tuberkulose	Tuberculosis
Tucson	Tucson
Tirsdag	Tuesday
Tulipaner	Tulip
Svulst	Tumor
Tundra	Tundra
Wolfram	Tungsten
Kappedyr	Tunicate
Tunis	Tunis
Tunisia	Tunisia
Kategori:Tunisia	Tunisia
Tunnel	Tunnel
Turbin	Turbine
Torino	Turin
Turingmaskin	Turing machine
Tyrkia	Turkey
Kategori:Tyrkia	Turkey
Turkmenistan	Turkmenistan
Kategori:Turkmenistan	Turkmenistan
Gurkemeie	Turmeric
Skilpadder	Turtle
Toscana	Tuscany
Tuvalu	Tuvalu
Kategori:Tuvalu	Tuvalu
Tux	Tux
Tycho Brahe	Tycho Brahe
Skrivemaskin	Typewriter
Typografi	Typography
Kategori:Typografi	Typography
Tyrannosaurus rex	Tyrannosaurus
Tyr	Tyre
Tirol (Østerrike)	Tyrol (state)
Tyrrenhavet	Tyrrhenian Sea
U	U
FNs organisasjon for utdannelse, vitenskap og kultur	UNESCO
Ufa (by)	Ufa
Uganda	Uganda
Kategori:Uganda	Uganda
Ukraina	Ukraine
Kategori:Ukraina	Ukraine
Ulan Bator	Ulan Bator
Ulster	Ulster
Ultralyd	Ultrasound
Ultrafiolett stråling	Ultraviolet
Ulysses S. Grant	Ulysses S. Grant
Paraply	Umbrella
Umbria	Umbria
Heisenbergs uskarphetsrelasjon	Uncertainty principle
Arbeidsledighet	Unemployment
Enhjørning	Unicorn
Uidentifisert flygende objekt	Unidentified flying object
Uniform Resource Locator	Uniform Resource Locator
De forente arabiske emirater	United Arab Emirates
Kategori:De forente arabiske emirater	United Arab Emirates
Forente arabiske republikk	United Arab Republic
Storbritannia	United Kingdom
Kategori:Storbritannia	United Kingdom
FN	United Nations
Kategori:FN	United Nations
UNICEF	United Nations Children's Fund
Amerikas forente stater	United States
Kategori:USA	United States
United States Air Force	United States Air Force
Kongressen (USA)	United States Congress
USAs grunnlov	United States Constitution
Representantenes hus (USA)	United States House of Representatives
United States Military Academy	United States Military Academy
United States Navy	United States Navy
USAs senat	United States Senate
De amerikanske jomfruøyene	United States Virgin Islands
Amerikansk dollar	United States dollar
Universet	Universe
Universitet	University
University of Chicago	University of Chicago
University of Pennsylvania	University of Pennsylvania
Unix	Unix
Kategori:Unix	Unix
Ununbium	Ununbium
Ununhexium	Ununhexium
Ununpentium	Ununpentium
Ununquadium	Ununquadium
Ununtrium	Ununtrium
Upanishadene	Upanishad
Uppsala	Uppsala
Ypsilon	Upsilon
Ur	Ur
Uracil	Uracil
Uralfjellene	Ural Mountains
Urania	Urania
Uran	Uranium
Uranus	Uranus
Kategori:Uranus	Uranus
Uranos	Uranus (mythology)
Urdu	Urdu
Urea	Urea
Urin	Urine
Store bjørn	Ursa Major
Lille bjørn	Ursa Minor
Uruguay	Uruguay
Kategori:Uruguay	Uruguay
Utah	Utah
Kategori:Utah	Utah
Livmor	Uterus
Utilitarismen	Utilitarianism
Utopi	Utopia
Utrecht (by)	Utrecht (city)
Utrecht (provins)	Utrecht (province)
Uttar Pradesh	Uttar Pradesh
Usbekistan	Uzbekistan
Kategori:Usbekistan	Uzbekistan
V	V
Vaksine	Vaccine
Vakuole	Vacuole
Vakuum	Vacuum
Radiorør	Vacuum tube
Vaduz	Vaduz
Vagina	Vagina
Valence (Drôme)	Valence
Valencia	Valencia
Valentina Teresjkova	Valentina Tereshkova
Valentinsdagen	Valentine's Day
Valhall	Valhalla
Valkyrie	Valkyrie
Valletta	Valletta
Dal	Valley
Vampyr	Vampire
Vanadium	Vanadium
Vancouver	Vancouver
Vancouver Island	Vancouver Island
Vaner	Vanir
Vanuatu	Vanuatu
Kategori:Vanuatu	Vanuatu
Var (departement)	Var (department)
Varians	Variance
Varna	Varna
Karplanter	Vascular plant
Vatikanstaten	Vatican City
Kategori:Vatikanstaten	Vatican City
Vektor	Vector (spatial)
Vega (stjerne)	Vega
Grønnsak	Vegetable
Vegetarianisme	Vegetarianism
Vene	Vein
Velociraptor	Velociraptor
Veneto	Veneto
Venezuela	Venezuela
Kategori:Venezuela	Venezuela
Venezia	Venice
Venus	Venus
Venus (gudinne)	Venus (mythology)
Verb	Verb
Vermont	Vermont
Kategori:Vermont	Vermont
Verona	Verona
Versailles	Versailles
Virvel	Vertebra
Ryggsøyle	Vertebral column
Virveldyr	Vertebrate
Vespasian	Vespasian
Vesta (gudinne)	Vesta (mythology)
Veto	Veto
Liste over Amerikas forente staters visepresidenter	Vice President of the United States
Vichy	Vichy
Victor Hugo	Victor Hugo
Victoria, Seychellene	Victoria
Victoria (Britisk Columbia)	Victoria
Victoria	Victoria
Victoria (Australia)	Victoria (Australia)
Victoriafallene	Victoria Falls
Video	Video
Videospill	Video game
Wien	Vienna
Kategori:Wien	Vienna
Vienne	Vienne
Vientiane	Vientiane
Vietnam	Vietnam
Kategori:Vietnam	Vietnam
Vietnamkrigen	Vietnam War
Kategori:Vietnamkrigen	Vietnam War
Viking	Viking
Vilfredo Pareto	Vilfredo Pareto
Vilnius	Vilnius
Vincent van Gogh	Vincent van Gogh
Vincenzo Bellini	Vincenzo Bellini
Eddik	Vinegar
Bratsj	Viola
Vold	Violence
Fiolin	Violin
Publius Vergilius Maro	Virgil
Jomfruøyene	Virgin Islands
Virginia	Virginia
Kategori:Virginia	Virginia
Virginia Woolf	Virginia Woolf
Jomfrudom	Virginity
Kunstig virkelighet	Virtual reality
Dyd	Virtue
Virus	Virus
Viskositet	Viscosity
Vishnu	Vishnu
Wisła	Vistula
Vitamin	Vitamin
Vitamin A	Vitamin A
Vitamin C	Vitamin C
Vitamin D	Vitamin D
Vitamin K	Vitamin K
Vittorio De Sica	Vittorio De Sica
Vitus Bering	Vitus Bering
Vivien Leigh	Vivien Leigh
Lenin	Vladimir Lenin
Vladimir Nabokov	Vladimir Nabokov
Vladimir Putin	Vladimir Putin
Vladivostok	Vladivostok
Vokativ	Vocative case
Vodka	Vodka
Vulkan	Volcano
Kategori:Vulkanologi	Volcanology
Vulkanologi	Volcanology
Volga	Volga River
Volgograd	Volgograd
Volleyball	Volleyball
Kategori:Volleyball	Volleyball
Volt	Volt
Elektrisk spenning	Voltage
François Voltaire	Voltaire
Volum	Volume
Oppkast	Vomiting
Voodoo	Voodoo
Vokal	Vowel
Vulgærlatin	Vulgar Latin
Vulgata	Vulgate
Vulva	Vulva
W	W
William Somerset Maugham	W. Somerset Maugham
WYSIWYG	WYSIWYG
Wake Island	Wake Island
Wales	Wales
Kategori:Wales	Wales
Valnøtter	Walnut
Hvalross	Walrus
Walt Disney	Walt Disney
Walt Whitman	Walt Whitman
Walter Gropius	Walter Gropius
Walter Scott	Walter Scott
Krig	War
Kategori:Krig	War
Krigsforbrytelse	War crime
Den spanske arvefølgekrigen	War of the Spanish Succession
Rosekrigene	Wars of the Roses
Warszawa	Warsaw
Verruca vulgaris	Wart
Vaskemaskin	Washing machine
Washington, DC	Washington
Washington	Washington
Kategori:Washington	Washington
Washington (andre betydninger)	Washington (disambiguation)
Vasilij Kandinskij	Wassily Kandinsky
Avfall	Waste
Vann	Water
Kategori:Vann	Water
Vannpolo	Water polo
Foss	Waterfall
Watergate-skandalen	Watergate scandal
Vannmelon	Watermelon
Watt (effekt)	Watt
Kilowattime	Watt-hour
Bølgelengde	Wavelength
Voks	Wax
Svak kjernekraft	Weak interaction
Våpen	Weapon
Vær (meteorologi)	Weather
Nettleser	Web browser
Nettside	Web page
Nettkamera	Webcam
Weber	Weber (unit)
nettsted	Website
Onsdag	Wednesday
Ukedager	Week
Tyngde	Weight
Vektløfting	Weightlifting
Weimar	Weimar
Tysklands historie (1918–1933)	Weimar Republic
Sveising	Welding
Wellington	Wellington
Varulv	Werewolf
Wernher von Braun	Wernher von Braun
Weser	Weser River
Vest	West
Vest-Afrika	West Africa
Vestbredden	West Bank
Vest-Bengal	West Bengal
Vest-Berlin	West Berlin
Vest-Tyskland	West Germany
West Sussex	West Sussex
Vest-Virginia	West Virginia
Kategori:Vest-Virginia	West Virginia
Vest-Australia	Western Australia
Vestromerriket	Western Roman Empire
Vest-Sahara	Western Sahara
Kategori:Vest-Sahara	Western Sahara
Westminster Abbey	Westminster Abbey
Hval	Whale
Hvete	Wheat
Hjul	Wheel
Whisky	Whisky
Det hvite hus	White House
Kvitsjøen	White Sea
Hvitt blodlegeme	White blood cell
Hvit dverg	White dwarf
Wicca	Wicca
Vidstrakt datanett	Wide area network
Wiesbaden	Wiesbaden
Villkatt	Wildcat
Wilhelm Ostwald	Wilhelm Ostwald
Testament	Will (law)
William Blake	William Blake
William Butler Yeats	William Butler Yeats
William Faulkner	William Faulkner
William Gladstone	William Gladstone
William Golding	William Golding
William Harvey	William Harvey
William Henry Harrison	William Henry Harrison
William Herschel	William Herschel
William Howard Taft	William Howard Taft
Vilhelm I av Tyskland	William I
Vilhelm II av Tyskland	William II
William James	William James
William McKinley	William McKinley
William Rowan Hamilton	William Rowan Hamilton
William Shakespeare	William Shakespeare
William Shockley	William Shockley
William Wordsworth	William Wordsworth
William av Ockham	William of Ockham
Viere	Willow
Willy Brandt	Willy Brandt
Vindkraft	Wind power
Windhoek	Windhoek
Vindmølle	Windmill
Vindu	Window
Vin	Wine
Kategori:Vin	Wine
Winnipeg	Winnipeg
Winston Churchill	Winston Churchill
Vinter	Winter
Olympiske vinterleker	Winter Olympic Games
Kategori:Vinter-OL	Winter Olympic Games
Wisconsin	Wisconsin
Kategori:Wisconsin	Wisconsin
Wolfgang Amadeus Mozart	Wolfgang Amadeus Mozart
Wolfgang Pauli	Wolfgang Pauli
Kvinne	Woman
Treverk	Wood
Woodrow Wilson	Woodrow Wilson
Treblåseinstrument	Woodwind instrument
Woody Allen	Woody Allen
Worcestershire	Worcestershire
Ord	Word
Tekstbehandling	Word processor
Verdensbanken	World Bank
Verdens helseorganisasjon	World Health Organization
Verdens meteorologiorganisasjon	World Meteorological Organization
Verdens Handelssenter i New York	World Trade Center
Verdens handelsorganisasjon	World Trade Organization
Første verdenskrig	World War I
Kategori:Første verdenskrig	World War I
Andre verdenskrig	World War II
Kategori:Andre verdenskrig	World War II
World Wide Web	World Wide Web
Verdenskrig	World war
Makk	Worm
Ormehull	Wormhole
Skribent	Writer
Skriftsystem	Writing system
Wǔhàn	Wuhan
Wyoming	Wyoming
Kategori:Wyoming	Wyoming
X	X
Røntgenstråling	X-ray
Gomlere	Xenarthra
Xenon	Xenon
Xenofanes	Xenophanes
Xenofobi	Xenophobia
Xenofon	Xenophon
Xi	Xi
Xinjiang	Xinjiang
Xylofon	Xylophone
Y	Y
JHVH	Yahweh
Jak	Yak
Yakuza	Yakuza
Yale University	Yale University
Jalta	Yalta
Jaltakonferansen	Yalta Conference
Yangôn	Yangon
Chang Jiang	Yangtze River
Yard	Yard
Yasir Arafat	Yasser Arafat
År	Year
Kategori:Årstall	Years
Gjær	Yeast
Gul	Yellow
Huang He	Yellow River
Gulehavet	Yellow Sea
Yellowstone nasjonalpark	Yellowstone National Park
Jemen	Yemen
Kategori:Jemen	Yemen
Jenisej	Yenisei River
Jerevan	Yerevan
Yeti	Yeti
Yggdrasil	Yggdrasil
Jojo	Yo-yo
Yoga	Yoga
Yoghurt	Yoghurt
Yoko Ono	Yoko Ono
Yokohama	Yokohama
Jom kippúr	Yom Kippur
Yom Kippur-krigen	Yom Kippur War
York	York
Yosemite nasjonalpark	Yosemite National Park
E-modul	Young's modulus
Ytterbium	Ytterbium
Yttrium	Yttrium
Yuan-dynastiet	Yuan Dynasty
Jugoslavia	Yugoslavia
Kategori:Jugoslavia	Yugoslavia
Yukon	Yukon
Yunnan	Yunnan
Jurij Gagarin	Yuri Gagarin
Z	Z
Zachary Taylor	Zachary Taylor
Zagreb	Zagreb
Zambezi	Zambezi
Zambia	Zambia
Kategori:Zambia	Zambia
Zanzibar	Zanzibar
Zaragoza	Zaragoza
Sjælland	Zealand
Zen	Zen
Senit	Zenith
Zeno	Zeno (emperor)
Zenon fra Elea	Zeno of Elea
Zeta	Zeta
Zevs	Zeus
Zevs	Zeus (disambiguation)
Ziggurat	Ziggurat
Zimbabwe	Zimbabwe
Kategori:Zimbabwe	Zimbabwe
Sink	Zinc
Sionisme	Zionism
Zirkonium	Zirconium
Dyrekretsen	Zodiac
Zombie	Zombie
Dyrehage	Zoo
Zoologi	Zoology
Kategori:Zoologi	Zoology
Zarathustra	Zoroaster
Zoroastrisme	Zoroastrianism
Zulu	Zulu
